location_id,raw_location,latitude,longitude
99,POINT(14.04369469487482 107.84348027493195),14.04369469487482,107.84348027493195
101,POINT(13.76095558153111 108.02544430138084),13.76095558153111,108.02544430138084
104,POINT(12.59988 108.083168),12.59988,108.083168
105,POINT(11.64348382594306 107.94961337589220),11.64348382594306,107.94961337589220
106,POINT(11.6533 108.007),11.6533,108.007
107,POINT(12.57655 108.11806),12.57655,108.11806
108,POINT(12.658165 108.17147),12.658165,108.17147
109,POINT(12.84329 107.972733),12.84329,107.972733
110,POINT(12.567806 108.0711405),12.567806,108.0711405
111,POINT(13.97181321402450 107.85710248174877),13.97181321402450,107.85710248174877
112,POINT(14.09084260930688 107.88087213421974),14.09084260930688,107.88087213421974
113,POINT(14.09234984313519 107.98543721447511),14.09234984313519,107.98543721447511
114,POINT(14.02069068980778 108.05595726716150),14.02069068980778,108.05595726716150
115,POINT(12.64632 108.1728),12.64632,108.1728
116,POINT(12.67377 107.9904),12.67377,107.9904
117,POINT(13.74691717104295 107.89056868290261),13.74691717104295,107.89056868290261
118,POINT(14.02085216717238 107.90445562462126),14.02085216717238,107.90445562462126
120,POINT(11.63259983 108.1669998),11.63259983,108.1669998
121,POINT(11.83598174248993 108.31075195233180),11.83598174248993,108.31075195233180
122,POINT(11.6 107.92),11.6,107.92
123,POINT(11.89088739921515 108.19487147043290),11.89088739921515,108.19487147043290
124,POINT(13.86963 107.884827),13.86963,107.884827
125,POINT(11.65834149265801 108.00153861631554),11.65834149265801,108.00153861631554
126,POINT(11.63418699095326 108.09477480150848),11.63418699095326,108.09477480150848
127,POINT(11.5815138 108.0682224),11.5815138,108.0682224
128,POINT(11.89562426415448 107.5419846643764),11.89562426415448,107.5419846643764
129,POINT(13.83583397605814 107.85786909061284),13.83583397605814,107.85786909061284
130,POINT(13.81528259721882 108.02458749162776),13.81528259721882,108.02458749162776
131,POINT(11.67119979 108.012001),11.67119979,108.012001
132,POINT(11.62512 108.101654),11.62512,108.101654
