plot_id,entity_id,plot_number,species,variety,year_started,polygon_area,total_coffee_area,coffee_area_active,coffee_area_rejuvenation,coffee_area_intercropping,intercropping_crops
1,7955439997587190375,,,,,,,,,,
2,7955439997588533131,,,,,,,,,,
3,7955439997587190373,,,,,,,,,,
4,7955439997587190702,,,,,,,,,,
5,7955439997588533366,,,,,,,,,,
6,7955662907713785526,,True,,,,,,,,
7,7955439997587190374,,,,,,,,,,
8,7955439997588533423,,,,,,,,,,
9,7955439997588534114,,,,,,,,,,
10,1470157558628970564,,,,,,,,,,
11,1470157558628970682,,,,,,,,,,
12,7955439997587190925,,,,,,,,,,
13,7955439997588533148,,,,,,,,,,
14,7955439997588534184,,,,,,,,,,
15,7955439997587191908,,,,,,,,,,
16,7955439997587190737,,,,,,,,,,
17,7955439997587191763,,,,,,,,,,
18,7955439997588533098,,,,,,,,,,
19,7955439997588534133,,,,,,,,,,
20,7955439997588534047,,,,,,,,,,
21,7955439997587190716,,,,,,,,,,
22,7955439997588534040,,,,,,,,,,
23,7955439997587190950,,,,,,,,,,
24,7955439997588534414,1.0,,,,,0.44,0.0,0.0,0.0,
25,7955439997587190875,,,,,,,,,,
26,7955439997588534076,,,,,,,,,,
27,7955439997588534797,1.0,,,,,0.47,0.0,0.0,0.0,
28,7955439997587191837,,,,,,,,,,
29,7955439997587190728,,,,,,,,,,
30,7955439997587191871,,,,,,,,,,
31,7955439997574930177,,True,,,,,,,,
32,1470157558628970660,,,,,,,,,,
33,1470157558628971470,,,,,,,,,,
34,1470157558628970593,,,,,,,,,,
35,7955439997588532733,,,,,,,,,,
36,7955439997588531222,,,,,,,,,,
37,7955439997588532551,,,,,,,,,,
38,7955439997587191514,,,,,,,,,,
39,7955439997588532550,1.0,,ROBUSTA Local variety,,,0.57,0.0,0.0,0.0,
40,7955439997588531529,,,,,,,,,,
41,1470157558628971395,,,,,,,,,,
42,7955439997587191230,,,,,,,,,,
43,7955439997587191483,,,,,,,,,,
44,7955439997588533036,1.0,,Robusta Xanh Lùn,1993.0,,2.4,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
45,7955439997588533036,1.0,,Robusta Xanh Lùn,1993.0,,2.4,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
46,7955439997588533036,1.0,,Robusta Xanh Lùn,1993.0,,2.4,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
47,7955439997587191421,,,,,,,,,,
48,7955439997588531667,,,,,,,,,,
49,7955439997588532513,,,,,,,,,,
50,1469278379854639612,1.0,,,1999.0,,1.8,0.0,0.0,0.0,
51,7955439997588531550,,,,,,,,,,
52,7955439997587191563,,,,,,,,,,
53,7955439997588532792,,,,,,,,,,
54,1470157558628971521,,,,,,,,,,
55,1469278379854639842,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,6.98,0.0,0.0,0.0,
56,1469278379854639842,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,6.98,0.0,0.0,0.0,
57,1469278379854639842,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,6.98,0.0,0.0,0.0,
58,1469278379854639842,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,6.98,0.0,0.0,0.0,
59,1469278379854639842,1.0,,ROBUSTA Thi?n Tr??ng,2000.0,,6.98,0.0,0.0,0.0,
60,7955439997588531824,,,,,,,,,,
61,7955439997587191503,,,,,,,,,,
62,7955439997588531538,,,,,,,,,,
63,7955439997587191442,,,,,,,,,,
64,1469278379854642005,1.0,,ROBUSTA Thi?n Tr??ng,2017.0,,1.5,0.0,0.0,0.0,Durian
65,1469278379854638829,1.0,,Robusta Lá Xoài,2005.0,,1.6,0.0,0.0,0.0,"Durian,Other"
66,7955439997588532350,,,,,,,,,,
67,1469278379854642038,1.0,,Robusta Lá Xoài,2007.0,,1.0,0.0,0.0,0.0,Durian
68,1469278379854642038,1.0,,Robusta Lá Xoài,2007.0,,1.0,0.0,0.0,0.0,Durian
69,1469278379854639857,1.0,,Robusta Lá Xoài,2009.0,,6.98,0.0,0.0,0.0,Durian
70,1469278379854639857,1.0,,Robusta Lá Xoài,2009.0,,6.98,0.0,0.0,0.0,Durian
71,1469278379854639857,1.0,,Robusta Lá Xoài,2009.0,,6.98,0.0,0.0,0.0,Durian
72,1469278379854639545,1.0,False,,2000.0,,1.5,0.0,0.0,0.0,
73,1469278379854638528,1.0,,Robusta Xanh Lùn,2003.0,,1.5,0.0,0.0,0.0,
74,7955439997587191557,,,,,,,,,,
75,7955439997587191538,,,,,,,,,,
76,7955439997588531463,,,,,,,,,,
77,1470157558628971345,,,,,,,,,,
78,1470157558628971333,,,,,,,,,,
79,1470157558628971504,,,,,,,,,,
80,1470157558628971146,,,,,,,,,,
81,7955662907712541052,,True,,,,,,,,
82,1469592163271953811,1.0,,Criollo,1970.0,,2.0,0.0,0.0,0.0,Shade trees
83,7955439997588532710,,,,,,,,,,
84,1470157558628971174,,,,,,,,,,
85,7955439997586893348,,,,,,,,,,
86,1470157558628971355,,,,,,,,,,
87,7955439997588532722,,,,,,,,,,
88,7955439997587861178,1.0,True,Costa Rica 95,1995.0,,1.0,0.0,0.0,0.0,
89,1469592163271965499,,True,,,,,,,,
90,1470157558628971176,1.0,,,,,3.6,0.0,0.0,0.0,
91,1470002575956820699,1.0,,Criollo de Romex,1985.0,,3.0,0.0,0.0,0.0,Other
92,1470002575956820686,1.0,,Criollo,1995.0,,2.5,0.0,0.0,0.0,Shade trees
93,1469592163271959049,1.0,True,Sarchimor,2000.0,,1.5,0.0,0.0,0.0,"Banana,Shade trees"
94,1470002575945831593,1.0,,Robusta,1988.0,,1.66,1.66,0.0,0.0,
95,7955439997588531757,1.0,,Robusta TR4,2000.0,,1.5,0.0,0.0,0.0,"Black Pepper,Other"
96,7955439997588531874,,,,,,,,,,
97,1469592163271958111,1.0,True,Tipica,2000.0,,1.2,0.0,0.0,0.0,"Banana,Shade trees"
98,1470157558628970924,,,,,,,,,,
99,7955439997587190116,,,,,,,,,,
100,7955439997587191402,,,,,,,,,,
101,1470002575936435263,,True,,,,,,,,
102,1470157558628971093,,,,,,,,,,
103,7955439997587190147,,,,,,,,,,
104,7955439997588531440,1.0,,Robusta TR9,1994.0,,1.7,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree,Other"
105,7955439997588531450,,,,,,,,,,
106,1469278379854639715,,,,,,,,,,
107,1469592163271958912,1.0,True,Sarchimor,1985.0,,1.0,0.0,0.0,0.0,Lemon
108,7955439997587191409,,,,,,,,,,
109,1470157558628970921,,,,,,,,,,
110,7955439997588531832,,,,,,,,,,
111,1469278379854640110,1.0,,ROBUSTA Local variety,2008.0,,6.98,0.0,0.0,0.0,Durian
112,1469592163271960708,1.0,True,Sarchimor,1985.0,,2.0,0.0,0.0,0.0,Shade trees
113,7955439997587191207,,,,,,,,,,
114,1469592163271951997,1.0,True,Costa Rica 95,2000.0,,1.0,0.0,0.0,0.0,
115,1470157558628970896,,,,,,,,,,
116,7955439997588531563,,,,,,,,,,
117,7955439997588532899,,,,,,,,,,
118,1470002575945833344,1.0,,Robusta,1998.0,,0.88,0.88,0.0,0.0,
119,1469278379854639326,1.0,,ROBUSTA Local variety,1999.0,,6.98,0.0,0.0,0.0,"Avocado,Durian"
120,1469278379854639326,1.0,,ROBUSTA Local variety,1999.0,,6.98,0.0,0.0,0.0,"Avocado,Durian"
121,1469278379854639326,1.0,,ROBUSTA Local variety,1999.0,,6.98,0.0,0.0,0.0,"Avocado,Durian"
122,1469278379854639326,1.0,,ROBUSTA Local variety,1999.0,,6.98,0.0,0.0,0.0,"Avocado,Durian"
123,7955439997587191060,,,,,,,,,,
124,7955439997588531891,,,,,,,,,,
125,7955439997587191373,,,,,,,,,,
126,1469278379854638739,1.0,False,ROBUSTA Local variety,2007.0,,1.5,0.0,0.0,0.0,
127,1469278379854639968,1.0,,Robusta TR4,2007.0,,6.98,0.0,0.0,0.0,"Black Pepper,Durian"
128,7955439997588531558,1.0,,Robusta TR4,1995.0,,1.33,0.0,0.0,0.0,"Avocado,Black Pepper,Durian"
129,7955439997588531558,1.0,,Robusta TR4,1995.0,,1.33,0.0,0.0,0.0,"Avocado,Black Pepper,Durian"
130,7955439997588531558,1.0,,Robusta TR4,1995.0,,1.33,0.0,0.0,0.0,"Avocado,Black Pepper,Durian"
131,7955439997588531867,,,,,,,,,,
132,1469278379854640124,1.0,,ROBUSTA Local variety,2001.0,,6.98,0.0,0.0,0.0,
133,7955439997588531920,1.0,,Robusta TR4,1995.0,,0.7,0.0,0.0,0.0,"Avocado,Durian"
134,1469278379854638754,1.0,,Robusta Lá Xoài,2005.0,,1.0,0.0,0.0,0.0,Durian
135,1469278379854638754,1.0,,Robusta Lá Xoài,2005.0,,1.0,0.0,0.0,0.0,Durian
136,7955439997588531331,,,,,,,,,,
137,7955439997588532906,,False,,,,,,,,
138,1469278379854639226,1.0,,ROBUSTA Local variety,1988.0,,4.0,4.0,0.0,4.0,"Avocado,Durian,Fruit Tree"
139,7955439997587190093,,,,,,,,,,
140,7955439997588531881,1.0,,Robusta TR4,1998.0,,2.57,0.0,0.0,0.0,Durian
141,7955439997587191099,,,,,,,,,,
142,1469278379854639404,1.0,,Robusta Lá Xoài,2000.0,,6.98,0.0,0.0,0.0,"Avocado,Durian,Macadamia"
143,1469278379854639404,1.0,,Robusta Lá Xoài,2000.0,,6.98,0.0,0.0,0.0,"Avocado,Durian,Macadamia"
144,1469278379854639404,1.0,,Robusta Lá Xoài,2000.0,,6.98,0.0,0.0,0.0,"Avocado,Durian,Macadamia"
145,1469278379854639404,1.0,,Robusta Lá Xoài,2000.0,,6.98,0.0,0.0,0.0,"Avocado,Durian,Macadamia"
146,1469278379854639388,1.0,,ROBUSTA Local variety,1995.0,,6.98,0.0,0.0,0.0,Black Pepper
147,1469278379854640050,1.0,,Robusta Lá Xoài,2017.0,,6.98,0.0,0.0,0.0,"Avocado,Durian"
148,1469278379854639391,1.0,,Robusta TR4,2000.0,,6.98,0.0,0.0,0.0,"Durian,Macadamia"
149,7955439997587191196,,,,,,,,,,
150,7955439997587191197,,,,,,,,,,
151,1469569898290015317,1.0,,,1940.0,,5.0,5.0,0.0,0.0,"Banana,Other legume,Shade trees"
152,1469569898290012844,,,,,,,,,,
153,7955439997588499919,,,,,,,,,,
154,1469592163271956852,1.0,True,Sarchimor,1990.0,,2.3,0.0,0.0,0.0,"Lemon,Shade trees"
155,1469592163271951725,1.0,True,Costa Rica 95,1983.0,,2.0,0.0,0.0,0.0,"Orange,Shade trees"
156,1469592163271956462,1.0,True,Costa Rica 95,1995.0,,1.5,0.0,0.0,0.0,Shade trees
157,1469592163271957083,1.0,True,Costa Rica 95,2003.0,,1.0,0.0,0.0,0.0,"Banana,Orange,Shade trees"
158,7955439997586893337,1.0,,,1940.0,,1.5,0.0,0.0,0.0,
159,1469592163271956239,1.0,True,Sarchimor,2015.0,,2.0,0.0,0.0,0.0,"Lemon,Plantain,Shade trees"
160,1469592163271953346,1.0,True,Sarchimor,2019.0,,1.0,0.0,0.0,0.0,Shade trees
161,1469592163271962809,1.0,,Criollo,1995.0,,2.0,0.0,0.0,0.0,Shade trees
162,1470002575956820720,1.0,True,Costa Rica 95,2005.0,,1.0,0.0,0.0,0.0,
163,1469278379854638178,1.0,,ROBUSTA Local variety,2001.0,,1.0,0.0,0.0,0.0,"Avocado,Macadamia"
164,1469592163271955629,1.0,True,Sarchimor,1995.0,,2.0,0.0,0.0,0.0,Shade trees
165,7955662907699201166,1.0,True,IHCAFE90,2013.0,,9.77,0.0,0.0,0.0,Coffee
166,1469592163271950828,1.0,True,Sarchimor,2005.0,,1.0,0.0,0.0,0.0,Other
167,1469592163271957097,1.0,True,Costa Rica 95,2000.0,,2.0,0.0,0.0,0.0,"Banana,Lemon,Shade trees"
168,1469592163271951095,1.0,False,Criollo,1980.0,,1.5,0.0,0.0,0.0,Shade trees
169,1469278379854641211,1.0,,ROBUSTA Local variety,2000.0,,1.5,0.0,0.0,0.0,Fruit Tree
170,1469592163271956611,1.0,,FRT06,1990.0,,3.5,0.0,0.0,0.0,
171,1469592163271963493,1.0,True,Costa Rica 95,1995.0,,3.5,0.0,0.0,0.0,Other
172,1469278379854638152,1.0,,Robusta TR4,1999.0,,3.5,0.0,0.0,0.0,"Black Pepper,Durian"
173,1469278379854638436,1.0,,ROBUSTA Local variety,2010.0,,2.0,0.0,0.0,0.0,"Avocado,Durian"
174,1469278379854638436,1.0,,ROBUSTA Local variety,2010.0,,2.0,0.0,0.0,0.0,"Avocado,Durian"
175,1469592163271959589,1.0,True,Costa Rica 95,,,0.5,0.0,0.0,0.0,
176,1470002575936435740,1.0,True,Catimor,2013.0,,1.4,1.0,0.0,0.0,Shade trees
177,7955439997582550302,1.0,,Robusta Xanh Lùn,2005.0,,2.0,2.0,0.0,0.0,
178,7955439997582550302,1.0,,Robusta Xanh Lùn,2005.0,,2.0,2.0,0.0,0.0,
179,7955439997582550302,1.0,,Robusta Xanh Lùn,2005.0,,2.0,2.0,0.0,0.0,
180,1469278379854641116,1.0,,ROBUSTA Local variety,2000.0,,1.0,0.0,0.0,0.0,"Durian,Fruit Tree"
181,1469278379854638382,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,3.5,0.0,0.0,0.0,"Avocado,Durian"
182,1469278379854638382,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,3.5,0.0,0.0,0.0,"Avocado,Durian"
183,1469278379854638382,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,3.5,0.0,0.0,0.0,"Avocado,Durian"
184,1469278379854638382,1.0,,ROBUSTA Thi?n Tr??ng,2001.0,,3.5,0.0,0.0,0.0,"Avocado,Durian"
185,1469278379854638630,1.0,,ROBUSTA Local variety,2005.0,,2.0,0.0,0.0,0.0,Black Pepper
186,1469278379854638126,1.0,,Robusta TR4,2001.0,,1.3,0.0,0.0,0.0,Black Pepper
187,1469278379854638126,1.0,,Robusta TR4,2001.0,,1.3,0.0,0.0,0.0,Black Pepper
188,1469278379854641156,1.0,,ROBUSTA Local variety,2013.0,,2.0,0.0,0.0,0.0,
189,1469278379854641156,1.0,,ROBUSTA Local variety,2013.0,,2.0,0.0,0.0,0.0,
190,1469278379854641156,1.0,,ROBUSTA Local variety,2013.0,,2.0,0.0,0.0,0.0,
191,1469278379854639111,1.0,,ROBUSTA Local variety,1999.0,,6.98,0.0,0.0,0.0,
192,1469592163271957294,1.0,True,Costa Rica 95,1995.0,,1.0,0.0,0.0,0.0,Shade trees
193,1469592163271965074,1.0,True,Costa Rica 95,1970.0,,0.86,0.0,0.0,0.0,Banana
194,1469278379854640290,1.0,,ROBUSTA Local variety,2000.0,,3.0,0.0,0.0,0.0,
195,1469278379854640290,1.0,,ROBUSTA Local variety,2000.0,,3.0,0.0,0.0,0.0,Macadamia
196,7955439997587189758,,,,,,,,,,
197,1469592163271960824,1.0,True,Costa Rica 95,2023.0,,1.0,0.0,0.0,0.0,
198,1470002575936436099,1.0,True,LEMPIRA,2017.0,,1.05,1.0,0.0,0.0,"Banana,Shade trees,Timber"
199,1469592163271957765,1.0,True,Bourbon,1990.0,,1.0,0.0,0.0,0.0,Banana
200,7955439997587189849,,,,,,,,,,
201,1470002575936436118,1.0,True,Catimor,2019.0,,2.0,2.0,0.0,0.0,
202,7955439997587189752,,,,,,,,,,
203,1469592163271961328,1.0,True,Colombia,1990.0,,1.0,0.0,0.0,0.0,Shade trees
204,1469592163271955386,1.0,True,Colombia,1985.0,,2.0,0.0,0.0,0.0,Shade trees
205,1469592163271950946,1.0,True,Costa Rica 95,2005.0,,3.0,0.0,0.0,0.0,"Banana,Other"
206,1469592163271962961,1.0,True,Bourbon,1975.0,,1.0,0.0,0.0,0.0,Shade trees
207,1469592163271952673,1.0,True,Costa Rica 95,1985.0,,2.0,0.0,0.0,0.0,Shade trees
208,1469592163271965977,1.0,True,Costa Rica 95,,,1.0,0.0,0.0,0.0,
209,1469592163271964771,1.0,True,Costa Rica 95,1970.0,,1.0,0.0,0.0,0.0,Banana
210,7955439997587189658,,,,,,,,,,
211,1469278379854641295,1.0,,ROBUSTA Local variety,2000.0,,1.2,0.0,0.0,0.0,
212,1470002575936435286,1.0,True,LEMPIRA,2013.0,,4.19,4.0,0.0,0.0,
213,1469592163271951964,1.0,True,Bourbon,1950.0,,2.0,0.0,0.0,0.0,Shade trees
214,1469278379854640582,1.0,,Robusta TR4,2000.0,,6.98,2.0,0.0,2.0,"Durian,Other"
215,1469592163271962850,1.0,True,Costa Rica 95,1989.0,,1.0,0.0,0.0,0.0,"Banana,Other"
216,7955439997587189540,,,,,,,,,,
217,1470002575936435604,1.0,True,Parainema,2005.0,,21.03,21.0,0.0,0.0,"Maize,Shade trees,Timber"
218,1469278379854641485,1.0,,ROBUSTA Local variety,2011.0,,1.0,0.0,0.0,0.0,
219,1469278379854641485,1.0,,ROBUSTA Local variety,2011.0,,1.0,0.0,0.0,0.0,
220,1469278379854641485,1.0,,ROBUSTA Local variety,2011.0,,1.0,0.0,0.0,0.0,
221,1469278379854641485,1.0,,ROBUSTA Local variety,2011.0,,1.0,0.0,0.0,0.0,
222,1469278379854641485,1.0,,ROBUSTA Local variety,2011.0,,1.0,0.0,0.0,0.0,
223,1469592163271958136,1.0,True,Colombia,2000.0,,1.0,0.0,0.0,0.0,Shade trees
224,1469278379854640621,1.0,,ROBUSTA Local variety,2001.0,,6.98,0.0,0.0,0.0,Macadamia
225,1469278379854640621,1.0,,ROBUSTA Local variety,2001.0,,6.98,0.0,0.0,0.0,
226,1469278379854640621,1.0,,ROBUSTA Local variety,2001.0,,6.98,0.0,0.0,0.0,
227,1469278379854641488,1.0,,ROBUSTA Local variety,2010.0,,2.5,0.0,0.0,0.0,
228,1469278379854641488,1.0,,ROBUSTA Local variety,2010.0,,2.5,0.0,0.0,0.0,
229,1469278379854641488,1.0,,ROBUSTA Local variety,2010.0,,2.5,0.0,0.0,0.0,
230,1469278379854641488,1.0,,ROBUSTA Local variety,2010.0,,2.5,0.0,0.0,0.0,
231,1469278379854640852,1.0,,ROBUSTA Thi?n Tr??ng,1998.0,,1.0,0.0,0.0,0.0,
232,7955439997587189937,,,,,,,,,,
233,7955439997587189640,,,,,,,,,,
234,1469278379854641463,1.0,,ROBUSTA Local variety,2010.0,,1.8,0.0,0.0,0.0,
235,1469278379854641463,1.0,,ROBUSTA Local variety,2010.0,,1.8,0.0,0.0,0.0,
236,1469278379854641463,1.0,,ROBUSTA Local variety,2010.0,,1.8,0.0,0.0,0.0,
237,1469278379854641463,1.0,,ROBUSTA Local variety,2010.0,,1.8,0.0,0.0,0.0,
238,1469278379854640901,1.0,,Robusta Xanh Lùn,2005.0,,1.2,0.0,0.0,0.0,"Avocado,Macadamia"
239,7955439997587189712,,,,,,,,,,
240,1469883818362504507,1.0,,ROBUSTA Local variety,2000.0,,1.0,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
241,1469883818362504507,1.0,,ROBUSTA Local variety,2000.0,,1.0,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
242,1469883818362504507,1.0,,ROBUSTA Local variety,2000.0,,1.0,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
243,1469883818362504507,1.0,,ROBUSTA Local variety,2000.0,,1.0,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree"
244,7955439997587189936,,,,,,,,,,
245,7955662907702140009,,,,,,,,,,
246,1470002575936435612,1.0,True,Parainema,2010.0,,19.95,20.0,0.0,0.0,"Shade trees,Timber"
247,7955662907702140000,1.0,False,,,,1.0,1.0,1.0,1.0,
248,7955439997587187586,,,,,,,,,,
249,7955439997587861513,1.0,,Criollo de Romex,2020.0,,1.0,0.0,0.0,0.0,Shade trees
250,1469592163271957427,1.0,True,Colombia,2000.0,,1.0,0.0,0.0,0.0,Shade trees
251,7955662907699200862,1.0,True,LEMPIRA,2004.0,,8.68,0.0,0.0,0.0,"Shade trees,Timber"
252,1470002575956820610,1.0,,FRT06,2022.0,,2.0,0.0,0.0,0.0,"Banana,Other"
253,7955439997587861298,1.0,,Criollo de Romex,2015.0,,14.0,0.0,0.0,0.0,Shade trees
254,1469592163271961683,1.0,True,GARNICA,2013.0,,1.0,0.0,0.0,0.0,Shade trees
255,1470002575956820727,1.0,True,FRT07,2020.0,,5.0,0.0,0.0,0.0,Shade trees
256,1469592163271961684,1.0,True,Oro Azteca,2002.0,,2.5,0.0,0.0,0.0,Shade trees
257,7955439997582550081,1.0,,ROBUSTA Thi?n Tr??ng,2005.0,,3.0,3.0,0.0,0.0,
258,1470002575956820200,1.0,,FRT07,2022.0,,5.0,0.0,0.0,0.0,
259,7955439997587187540,,,,,,,,,,
260,7955662907699200876,,True,,,,,,,,
261,1469569898290009880,1.0,,Robusta,1940.0,,0.5,0.5,0.0,0.0,
262,7955439997587861424,1.0,,Criollo de Romex,2008.0,,2.0,0.0,0.0,0.0,
263,1469278379854642324,1.0,,ROBUSTA Thi?n Tr??ng,2015.0,,3.0,0.0,0.0,0.0,"Avocado,Macadamia"
264,7955439997587187356,,,,,,,,,,
265,1469278379854641057,1.0,,ROBUSTA Local variety,2005.0,,1.6,0.0,0.0,0.0,
266,1469278379854641057,1.0,,ROBUSTA Local variety,2005.0,,1.6,0.0,0.0,0.0,
267,1469278379854641057,1.0,,ROBUSTA Local variety,2005.0,,1.6,0.0,0.0,0.0,
268,1469278379854641057,1.0,,ROBUSTA Local variety,2005.0,,1.6,0.0,0.0,0.0,
269,1469278379854641057,1.0,,ROBUSTA Local variety,2005.0,,1.6,0.0,0.0,0.0,
270,7955439997587187544,,,,,,,,,,
271,1470002575956820627,1.0,,FRT09,1916.0,,2.0,0.0,0.0,0.0,Other
272,1469278379854640984,1.0,,ROBUSTA Local variety,2005.0,,1.5,0.0,0.0,0.0,
273,1469278379854640984,1.0,,ROBUSTA Local variety,2005.0,,1.5,0.0,0.0,0.0,
274,1469592163271951560,1.0,True,Oro Azteca,2000.0,,1.0,0.0,0.0,0.0,Shade trees
275,7955439997587188056,,,,,,,,,,
276,1470002575956820202,1.0,True,Criollo de Romex,1974.0,,7.0,0.0,0.0,0.0,Shade trees
277,1470002575943383722,1.0,,FRT09,2019.0,,1.0,0.0,0.0,0.0,Shade trees
278,1469278379854642347,1.0,,ROBUSTA Thi?n Tr??ng,1999.0,,2.0,0.0,0.0,0.0,
279,7955439997587187549,,,,,,,,,,
280,1469278379854642365,1.0,,Robusta Xanh Lùn,2009.0,,3.0,0.0,0.0,0.0,Avocado
281,1470002575956821012,1.0,,FRT07,1990.0,,3.0,0.0,0.0,0.0,Shade trees
282,1470002575956820600,1.0,,Criollo de Romex,2019.0,,2.0,0.0,0.0,0.0,"Banana,Fruit Tree"
283,1469278379854641969,1.0,,ROBUSTA Local variety,2010.0,,1.0,0.0,0.0,0.0,"Avocado,Durian"
284,1469278379854642733,1.0,,Robusta TRS1,2000.0,,2.0,0.0,0.0,0.0,"Avocado,Fruit Tree,Macadamia,Other"
285,7955439997587187267,,,,,,,,,,
286,7955439997587188186,,,,,,,,,,
287,1469278379854639479,1.0,,ROBUSTA Local variety,1998.0,,6.98,0.0,0.0,0.0,
288,1469278379854639479,1.0,,ROBUSTA Local variety,1998.0,,6.98,0.0,0.0,0.0,
289,1469278379854642319,1.0,,Robusta TR4,2010.0,,3.0,0.0,0.0,0.0,Macadamia
290,1469278379854639435,1.0,,Robusta Lá Xoài,2015.0,,6.98,0.0,0.0,0.0,Durian
291,1469278379854639435,1.0,,Robusta Lá Xoài,2015.0,,6.98,0.0,0.0,0.0,Durian
292,1470002575945819824,1.0,,,,,0.8,0.8,0.0,0.0,
293,7955439997587188145,,,,,,,,,,
294,1469278379854642851,1.0,,Robusta Xanh Lùn,2002.0,,1.5,0.0,0.0,0.0,
295,7955439997587187472,,,,,,,,,,
296,1469278379854641597,1.0,,ROBUSTA Thi?n Tr??ng,1997.0,,4.5,4.5,0.0,0.0,"Avocado,Durian,Macadamia"
297,1470002575936436326,,True,,,,,,,,
298,1469569898290010106,,,,,,,,,,
299,7955439997586893418,1.0,,Robusta,1940.0,,2.0,2.0,0.0,2.0,"Avocado,Banana"
300,7955439997586893364,1.0,,Robusta,1940.0,,3.0,0.0,0.0,0.0,Other N-fixing forage
301,1469569898290010214,1.0,,Robusta,1940.0,,2.0,2.0,0.0,0.0,Other legume
302,1469592163271951570,1.0,True,Oro Azteca,2005.0,,1.0,0.0,0.0,0.0,Shade trees
303,7955439997587187760,,,,,,,,,,
304,7955439997587861340,1.0,,Criollo de Romex,,,3.0,0.0,0.0,0.0,Shade trees
305,7955439997587861442,1.0,,Criollo de Romex,2005.0,,1.0,0.0,0.0,0.0,Shade trees
306,7955662907699201217,1.0,True,LEMPIRA,2012.0,,22.5,0.0,0.0,0.0,Coffee
307,1469592163271960794,1.0,True,Sarchimor MG8840,1998.0,,1.0,0.0,0.0,0.0,Shade trees
308,1469592163271963032,1.0,True,Sarchimor MG8840,2017.0,,1.0,0.0,0.0,0.0,Shade trees
309,1470002575956820617,1.0,,FRT07,2022.0,,6.0,0.0,0.0,0.0,Shade trees
310,7955439997587187832,,,,,,,,,,
311,7955439997587187280,,,,,,,,,,
312,7955439997587187247,,,,,,,,,,
313,7955439997587188514,,,,,,,,,,
314,1470002575936435583,,True,,,,,,,,
315,7955439997587861354,1.0,,FRT09,2010.0,,0.5,0.0,0.0,0.0,Shade trees
316,7955439997587187827,,,,,,,,,,
317,7955439997587186973,,,,,,,,,,
318,7955439997587861406,1.0,,Criollo,2000.0,,3.0,0.0,0.0,0.0,
319,1469883818362504473,1.0,,ROBUSTA Local variety,2004.0,,3.0,0.0,0.0,0.0,Durian
320,1470002575936436257,1.0,True,IHCAFE90,2012.0,,8.13,8.0,0.0,0.0,
321,1469592163271957438,1.0,True,Oro Azteca,1980.0,,0.8,0.0,0.0,0.0,Shade trees
322,7955439997587189228,,,,,,,,,,
323,7955439997587861203,1.0,,Criollo de Romex,1995.0,,1.0,0.0,0.0,0.0,Fruit Tree
324,7955439997587188907,,,,,,,,,,
325,1469278379854641878,1.0,,ROBUSTA Local variety,2015.0,,1.0,0.0,0.0,0.0,
326,1469278379854641878,1.0,,ROBUSTA Local variety,2015.0,,1.0,0.0,0.0,0.0,
327,1470002575956820249,1.0,,Robusta Generic,2010.0,,1.0,0.0,0.0,0.0,
328,7955439997587861493,1.0,,FRT07,2016.0,,2.0,0.0,0.0,0.0,Shade trees
329,1469278379854641900,1.0,,ROBUSTA Local variety,1998.0,,2.0,0.0,0.0,0.0,
330,1469278379854641900,1.0,,ROBUSTA Local variety,1998.0,,2.0,0.0,0.0,0.0,
331,7955439997587187139,,,,,,,,,,
332,7955439997587187613,,,,,,,,,,
333,1470002575956820979,1.0,,FRT07,1960.0,,3.5,0.0,0.0,0.0,"Fruit Tree,Shade trees"
334,1469278379854643034,1.0,,Robusta TR4,2008.0,,1.0,1.2,0.0,1.2,"Avocado,Other"
335,1470002575936435355,1.0,True,LEMPIRA,2012.0,,4.03,4.0,0.0,0.0,Coffee
336,1469278379854642185,1.0,,ROBUSTA Local variety,1998.0,,3.5,0.0,0.0,0.0,
337,1469278379854639161,1.0,,,2000.0,,6.98,0.0,0.0,0.0,
338,7955439997587188702,,,,,,,,,,
339,7955439997587187880,,,,,,,,,,
340,1470002575956820251,1.0,,Criollo de Romex,2010.0,,1.0,0.0,0.0,0.0,Shade trees
341,7955439997587188844,,,,,,,,,,
342,1469883818362504483,1.0,,ROBUSTA Local variety,2005.0,,2.8,0.0,0.0,0.0,"Avocado,Durian,Fruit Tree,Macadamia"
343,7955439997587187136,,,,,,,,,,
344,7955439997587189148,,,,,,,,,,
345,1469278379854643307,,,,,,,,,,
