entity_id,1st_main_cash_crop_-_volume_amount,2nd_main_cash_crop_-_volume_amount,1st_cash_crop_family_labor_(days/year)_-_other_family_members,2nd_cash_crop_family_labor_(days/year)_-_other_family_members,livestock_family_labor_(days/year)_-_male
1469592163271955629,,,,,
7955662907699201166,,,,,80.0
1469592163271950828,,,,,
1469592163271957097,,,,,
1469592163271951095,,,,,
1469278379854641211,,,,,
1469592163271956611,,,,,
1469592163271963493,,,,,
1469278379854638152,,,,,
1469278379854638436,,,,,
1469592163271959589,,,,,
1470002575936435740,,,,,80.0
7955439997582550302,,,,,
1469278379854641116,,,,,
1469278379854638382,,,,,
1469278379854638630,,,,,
1469278379854638126,,,,,
1469278379854641156,,,,,
1469278379854639111,,,,,
1469592163271957294,,,,,
1469592163271965074,,,,,
1469278379854640290,,,,,
7955439997587189758,,,,,
1469592163271960824,,,,,
1470002575936436099,,,,,
1469592163271957765,,,,,
7955439997587189849,,,,,
1470002575936436118,,,,,
7955439997587189752,,,,,
1469592163271961328,,,,,
1469592163271955386,,,,,
1469592163271950946,,,,,
1469592163271962961,,,,,
1469592163271952673,,,,,
1469592163271965977,,,,,
1469592163271964771,,,,,
7955439997587189658,,,,,
1469278379854641295,,,,,
1470002575936435286,,,,,
1469592163271951964,,,,,
1469278379854640582,,,,,
1469592163271962850,,,,,
7955439997587189540,,,,,
1470002575936435604,,,,,
1469278379854641485,,,,,
1469592163271958136,,,,,
1469278379854640621,,,,,
1469278379854641488,,,,,
1469278379854640852,,,,,
7955439997587189937,,,,,
7955439997587189640,,,,,
1469278379854641463,,,,,
1469278379854640901,,,,,
7955439997587189712,,,,,
1469883818362504507,,,,,
7955439997587189936,,,,,
7955662907702140009,,,,,
1470002575936435612,0.0,,10.0,,
7955662907702140000,,,,,
7955439997587187586,,,,,
7955439997587861513,,,,,
1469592163271957427,,,,,
7955662907699200862,,,,,
1470002575956820610,,,,,
7955439997587861298,,,,,
1469592163271961683,,,,,
1470002575956820727,,,,,
1469592163271961684,,,,,
7955439997582550081,,,,,
1470002575956820200,,,,,
7955439997587187540,,,,,
7955662907699200876,,,,,
1469569898290009880,450.0,150.0,0.0,0.0,15.0
7955439997587861424,,,,,
1469278379854642324,,,,,
7955439997587187356,,,,,
1469278379854641057,,,,,
7955439997587187544,,,,,
1470002575956820627,,,,,
1469278379854640984,,,,,
1469592163271951560,,,,,
7955439997587188056,,,,,
1470002575956820202,,,,,
1470002575943383722,,,,,
1469278379854642347,,,,,
7955439997587187549,,,,,
1469278379854642365,,,,,
1470002575956821012,,,,,
1470002575956820600,,,,,
1469278379854641969,,,,,
1469278379854642733,,,,,
7955439997587187267,,,,,
7955439997587188186,,,,,
1469278379854639479,,,,,
1469278379854642319,,,,,
1469278379854639435,,,,,
1470002575945819824,,,,,
7955439997587188145,,,,,
1469278379854642851,,,,,
7955439997587187472,,,,,
1469278379854641597,,,,,
1470002575936436326,,,,,
1469569898290010106,,,,,
7955439997586893418,,,,,30.0
7955439997586893364,,,,,
1469569898290010214,500.0,,0.0,,
1469592163271951570,,,,,
7955439997587187760,,,,,
7955439997587861340,,,,,
7955439997587861442,,,,,
7955662907699201217,,,,,
1469592163271960794,,,,,
1469592163271963032,,,,,
1470002575956820617,,,,,
7955439997587187832,,,,,
7955439997587187280,,,,,
7955439997587187247,,,,,
7955439997587188514,,,,,
1470002575936435583,,,,,
7955439997587861354,,,,,
7955439997587187827,,,,,
7955439997587186973,,,,,
7955439997587861406,,,,,
1469883818362504473,,,,,
1470002575936436257,,,,,
1469592163271957438,,,,,
7955439997587189228,,,,,
7955439997587861203,,,,,
7955439997587188907,,,,,
1469278379854641878,,,,,
1470002575956820249,,,,,
7955439997587861493,,,,,
1469278379854641900,,,,,
7955439997587187139,,,,,
7955439997587187613,,,,,
1470002575956820979,,,,,
1469278379854643034,,,,,
1470002575936435355,,,,,88.0
1469278379854642185,,,,,
1469278379854639161,,,,,
7955439997587188702,,,,,
7955439997587187880,,,,,
1470002575956820251,,,,,
7955439997587188844,,,,,
1469883818362504483,,,,,
7955439997587187136,,,,,
7955439997587189148,,,,,
1469278379854643307,,,,,
1469278379854643024,,,,,
1469278379854641788,,,,,
7955439997587187559,,,,,
7955439997587188709,,,,,
7955439997587187178,,,,,
7955439997587187424,,,,,
7955439997586893401,,,,,
1469883818362504470,,,,,
1469278379854642183,,,,,
1469278379854639106,,,,,
1469278379854641818,,,,,
1469278379854641822,,,,,
7955439997587189175,,,,,
7955439997587187892,,,,,
1469278379854642099,,,,,
1469278379854642607,,,,,
7955439997587188619,,,,,
1469278379854643075,,,,,
1469278379854638326,,,,,
7955439997587189408,,,,,
7955439997587189489,,,,,
7955439997587188391,,,,,
1469278379854638324,,,,,
7955439997587189422,,,,,
1470002575945833969,,,,,
7955439997587188484,,,,,
1470002575936435396,,,,,0.0
1469592163271952272,,,,,
1470002575956820233,,,,,
1470002575956820856,,,,,
1469278379854639019,,,,,
7955439997587187792,,,,,
7955439997587189287,,,,,
7955439997588499928,3000.0,,40.0,,
1470002575956820270,,,,,
1470002575943383713,,,,,
1470002575956820269,,,,,
1469278379854639028,,,,,
1470002575956820205,,,,,
1470002575956820810,,,,,
1470002575956820982,,,,,
1469278379854640648,,,,,
7955439997587188607,,,,,
7955439997587189347,,,,,
7955439997587187854,,,,,
7955439997587188091,,,,,
7955439997587188954,,,,,
1470002575936435487,,,,,
1470002575945833359,300.0,,63.0,,
1470002575945833431,867.0,,0.0,,
7955439997587188078,,,,,
1469278379854641425,,,,,
7955439997587188315,,,,,
7955439997587188300,,,,,
1469278379854640651,,,,,
7955439997587189307,,,,,
1469278379854640725,,,,,
7955439997587188503,,,,,
7955439997587189403,,,,,
1469278379854641423,,,,,
7955439997587189216,,,,,
1470002575945833159,2800.0,6000.0,180.0,40.0,
7955439997588499930,8855.0,10420.0,0.0,0.0,
1470002575945830604,900.0,0.0,80.0,0.0,
1470002575945830273,1000.0,0.0,0.0,0.0,
7955439997588499907,8500.0,,0.0,,10.0
1470002575945833244,,,,,
1470002575945831632,470.0,0.0,45.0,40.0,
1470002575945832945,3150.0,,0.0,,
7955439997588499925,2700.0,8500.0,120.0,150.0,15.0
1470002575945832928,600.0,5500.0,30.0,20.0,
1470002575936435961,,,,,
1470002575945825511,500.0,,65.0,,
1470002575936435935,,,,,
1470002575945823872,285.0,2500.0,90.0,90.0,
1470002575945825341,,,,,
1470002575945823889,432.0,2000.0,60.0,90.0,
1470002575945833708,9500.0,,0.0,,8.0
1470002575936435249,,,,,70.0
1470002575945833136,6000.0,13500.0,0.0,0.0,30.0
1470002575945825366,590.0,,85.0,,
1470002575945823997,1500.0,4500.0,144.0,72.0,
1470002575945823969,700.0,3000.0,120.0,60.0,
1470002575945824004,650.0,2750.0,120.0,60.0,
7955439997588499906,2300.0,14000.0,120.0,90.0,0.0
1470002575945833036,3334.0,10800.0,30.0,30.0,
1470002575936436150,3128.0,,42.0,,
7955439997586686982,,,,,
7955439997587858581,5000.0,,0.0,,
7955439997586685654,,,,,
7955439997586686224,,,,,
7955439997586686034,,,,,
1470002575945824835,2500.0,,0.0,,5.0
1470002575945831979,,,,,
7955439997586683824,,,,,
1470002575945824820,1900.0,,75.0,,10.0
1470002575945832265,,,,,
7955662907699201219,,,,,
7955439997588499917,300.0,,10.0,,35.0
1470002575945824728,800.0,18000.0,0.0,0.0,
7955439997587859399,,,,,
1470002575945832312,,,,,
7955439997587859266,,,,,
1470002575945824747,1200.0,,60.0,,12.0
1470002575945829101,700.0,,0.0,,
7955439997587861655,,,,,
1470002575936435237,,,,,
1470002575945824656,8500.0,31600.0,45.0,0.0,
7955439997587859262,,,,,
7955439997586685516,,,,,
1470002575945828932,580.0,,120.0,,
7955439997587861897,,,,,
1470002575945832607,,,,,
7955439997587858571,,,,,
7955439997586683478,,,,,
1470002575945828928,900.0,,120.0,,
7955439997586686976,,,,,
7955439997586682514,,,,,
1470002575945829054,,,,,
1470002575936435504,,,,,
7955439997588499920,,,,,
1470002575945832187,150.0,,0.0,,
7955439997586683823,,,,,
7955439997586685614,,,,,
7955439997586683835,,,,,
1470002575945829050,500.0,,0.0,,
7955439997586683527,,,,,
7955439997586685626,,,,,
7955439997586685606,,,,,
7955439997586687148,,,,,
1470002575945832546,,,,,
7955439997586683882,,,,,
7955439997586683830,,,,,
1470002575945825121,1000.0,100.0,60.0,0.0,
7955439997587191885,,,,,
7955439997586682705,,,,,
7955439997586682617,,,,,
1469278379854783002,,,,,
1470002575945824237,800.0,,60.0,,
1470002575945832320,,,,,45.0
1470002575945831791,500.0,,55.0,,
1469569898290016373,,,,,
7955439997587858689,,,,,
7955439997587861810,,,,,
7955439997587858579,,,,,
7955439997588499923,,,,,
7955439997587861523,,,,,
1470002575945824211,,,,,
1470002575936436071,,,,,
7955439997587861809,,,,,
1470002575936436536,,,,,100.0
1470002575936436077,,,,,
1470002575945824248,400.0,80.0,45.0,0.0,12.0
7955439997587861797,,,,,
7955439997587858781,,,,,
7955439997587859520,,,,,
1470002575945830218,300.0,,144.0,,
1470002575936436408,,,,,
7955439997587861803,,,,,
7955439997587858782,,,,,
7955439997587858783,900.0,,0.0,,
1470002575945830208,2000.0,7000.0,0.0,45.0,200.0
1470002575936436490,,,,,
7955439997587861542,,,,,
7955439997586686569,,,,,
7955439997586686316,,,,,
7955439997586686866,,,,,
1469569898290017071,,,,,
1470002575936435477,,,,,100.0
1470002575945824126,850.0,,210.0,86.0,
7955439997586686740,,,,,
7955439997586687105,,,,,
7955439997586683590,,,,,
7955439997586686349,,,,,
7955439997586686336,,,,,
1470002575945824137,380.0,39600.0,0.0,0.0,0.0
7955439997586683745,,,,,
7955439997586683800,,,,,
1470002575945820730,1500.0,3000.0,144.0,144.0,
1470002575945820721,150.0,2500.0,120.0,0.0,
1470002575945820514,1500.0,3000.0,144.0,60.0,
1470002575945820699,1000.0,2200.0,90.0,72.0,
1470002575945820700,1775.0,,90.0,,
7955439997586683917,,,,,
7955439997587858948,,,,,
7955439997587859291,,,,,
7955439997587859303,,,,,
7955439997587861817,,,,,
1470002575936436177,,,,,
1469592163271953933,,,,,
7955439997587861821,60000.0,160.0,0.0,0.0,
7955439997586685538,,,,,
7955439997587859255,,,,,
7955439997586685609,,,,,
7955439997586685534,,,,,
7955439997586685523,,,,,
7955439997586682819,,,,,
7955439997586683852,,,,,
7955439997586683333,,,,,
7955439997586683356,,,,,
7955439997587861580,200.0,20.0,30.0,24.0,
7955439997586685525,,,,,
7955439997587859293,,,,,
7955439997587861583,,,,,
7955439997587859254,,,,,
7955439997586683809,,,,,
7955439997586682605,,,,,
7955439997586685521,,,,,
7955439997586685578,,,,,
7955439997586685572,,,,,
7955439997586683130,,,,,
7955439997586683279,,,,,
1470002575945812171,1400.0,,40.0,,
1470002575945830830,,4310.0,,90.0,0.0
7955439997587861952,0.0,,0.0,,
7955439997587861658,,,,,
7955439997587859024,,,,,
7955439997587858967,,,,,
7955439997587859369,,,,,
7955439997587858973,,,,,
1470002575936435132,,,,,
1470002575936435880,,,,,
1470002575945830814,400.0,2100.0,80.0,70.0,
7955439997587858984,,,,,
7955439997587859375,,,,,
7955439997587861731,,,,,
7955439997587858965,,,,,
7955439997586686609,,,,,
7955439997587861676,,,,,
7955439997586683241,,,,,
7955439997586686673,,,,,
7955439997586686506,,,,,
7955439997586682558,,,,,
7955439997586683265,,,,,
7955439997586686414,,,,,
7955439997586683710,,,,,
7955439997586686335,,,,,
7955439997586686422,,,,,
7955439997586683616,,,,,
7955439997586682824,,,,,
1470002575936435795,,,,,
7955439997586686460,,,,,
7955439997586686432,,,,,
7955439997586682508,,,,,
7955439997586686803,,,,,
7955439997586683656,,,,,
7955439997586683737,,,,,
7955439997586683610,,,,,
1470002575945834348,1600.0,9030.0,60.0,90.0,
1470002575945834446,600.0,13653.0,80.0,80.0,
1470002575945814803,300.0,,10.0,,
7955439997588499915,1000.0,5390.0,90.0,70.0,
1470002575945814982,7100.0,,0.0,,
1470002575945814890,3200.0,,0.0,,12.0
7955439997588499931,160.0,8580.0,50.0,85.0,
1470002575945814969,2600.0,,0.0,,15.0
7955439997586687009,,,,,
1470002575945820046,,,,,
7955439997587859129,,,,,
1470002575936435898,,,,,
1470002575936436517,,,,,
1470002575936435758,,,,,
7955439997587859240,,,,,
7955439997587858997,,,,,
7955439997587859142,,,,,
7955439997587861834,,,,,
7955439997586684224,,,,,
7955439997586684402,,,,,
1470002575936435762,,,,,
7955439997587861836,,,,,
7955439997586685294,,,,,
7955439997587861981,,,,,
7955439997586684109,,,,,
1470002575945814185,594.0,0.0,144.0,121.0,
7955439997586685268,,,,,
7955439997586684553,,,,,
7955439997586684659,,,,,
7955439997588499918,96.11,0.0,0.0,0.0,
1470002575945820183,1000.0,0.0,90.0,90.0,
1470002575945820232,500.0,,120.0,,
1470002575945831209,200.0,2000.0,15.0,70.0,
1470002575945821818,200.0,,62.0,,
1470002575945820296,1080.0,,121.0,,15.0
1470002575945815007,2300.0,,120.0,,5.0
1470002575945821447,2100.0,0.0,62.0,50.0,
1470002575945821695,136.0,,0.0,,
7955439997587859448,,,,,
7955439997587861603,750.0,,0.0,,
7955439997588499939,1500.0,3000.0,120.0,121.0,
1470002575945821438,800.0,2000.0,60.0,65.0,
1470002575936435630,,,,,
1470002575945821998,,,,,
7955439997587859136,,,,,
1470002575971475906,,,,,
7955439997587859027,,,,,
7955439997587862014,,,,,
7955439997587858742,,,,,
1470002575945822051,600.0,428.57,30.0,20.0,30.0
7955439997587859141,,,,,
1470002575945831092,1257.0,3180.0,90.0,70.0,
7955439997587859107,,,,,
7955439997586687088,,,,,
7955439997586686647,,,,,
7955439997587858733,,,,,
1470002575945821562,3000.0,,70.0,,
1470002575936436249,2727.0,3036.0,0.0,25.0,
7955439997586685138,,,,,
7955662907698966679,,,,,
7955439997586682836,,,,,
7955439997586686722,,,,,
1470002575936436421,,,,,
7955439997587861876,,,,,
7955439997586687069,,,,,
7955439997586686719,,,,,
7955439997586682939,,,,,
7955439997586685387,,,,,
7955439997587861604,,,,,
7955439997588499911,300.0,3400.0,15.0,80.0,
7955439997586687040,,,,,
7955439997586685423,,,,,
7955439997586682840,,,,,
7955439997586686813,,,,,
7955439997586682812,,,,,
1470002575945815003,7500.0,,156.0,,
7955439997587861601,,,,,
1470002575945815087,3700.0,,110.0,,5.0
1470002575936435772,,,,,
7955439997587861988,,,,,
7955439997587858719,,,,,
1470002575945831170,,3000.0,,70.0,20.0
7955439997586684321,,,,,
1470002575945831148,530.0,4020.0,80.0,75.0,
1470002575936435133,,,,,
7955439997587862009,120.0,250.0,15.0,2.0,
1470002575936435236,,,,,
7955439997587859456,,,,,
7955439997587858813,,,,,
7955439997586683732,,,,,
7955439997586682476,,,,,
7955439997587858935,,,,,
7955439997586685204,,,,,
7955439997586687417,,,,,
1470002575945831179,260.0,13680.0,50.0,90.0,0.0
1470002575936435257,,,20.0,,85.0
7955439997586682282,,,,,
7955439997587861565,6000.0,,0.0,,
7955439997586683391,,,,,
7955439997586686490,,,,,
1470002575936435304,,,,,
7955439997587861692,,,,,
7955439997586682445,,,,,
1470002575945831182,,12000.0,,80.0,
7955439997586683384,,,,,
7955439997586682313,,,,,
7955439997586687403,,,,,
7955439997586685170,,,,,
7955439997586686902,,,,,
1470002575945831199,,12000.0,,80.0,0.0
1470002575936435636,,,,,
7955439997586683660,,,,,
7955439997586682325,,,,,
7955439997586686518,,,,,
1470002575945822283,1550.0,7000.0,110.0,50.0,
1470002575945812192,900.0,2600.0,144.0,90.0,
7955439997587861528,,,,,
7955439997588499922,570.0,4400.0,121.0,121.0,
1470002575945812036,975.0,,60.0,,30.0
1470002575945812052,500.0,,80.0,,40.0
1470002575945812038,1500.0,,30.0,,
7955439997587858916,,,,,
7955439997587858898,,,,,
7955439997587858859,,,,,
1470002575945812296,1300.0,0.0,121.0,90.0,21.0
1470002575945812552,600.0,,80.0,,
1470002575945812516,500.0,,90.0,,
1470002575945812217,200.0,0.0,0.0,90.0,
7955439997587858848,,,,,
7955662907699201292,,,,,
1470002575945812542,500.0,,64.0,,
7955439997587858815,,,,,
1470002575945812144,1000.0,,0.0,,
7955439997587861599,43200.0,,0.0,,
1470002575945812220,30.0,,0.0,,
1470002575945812316,1300.0,3000.0,0.0,0.0,15.0
1470002575936436602,,,,,
7955439997587858928,,,,,
7955439997587861600,1440.0,,0.0,,
1470002575945812559,500.0,,74.0,,
1470002575945815899,600.0,8000.0,54.0,21.0,5.0
7955662907699201046,,,,,
7955439997587861598,1200.0,,156.0,,
7955439997586685348,,,,,
7955439997587861596,,,,,
7955439997586684220,,,,,
7955439997588499913,,,,,
1470157558628971343,,,,,
1470157558628970818,,,,,
7955662907698966683,,,,,
1470157558628971463,,,,,
1470002575945831309,141.0,,0.0,,
7955662907699201300,5520.0,664.0,30.0,28.0,
7955439997586682278,,,,,
7955439997586682401,,,,,
7955439997586683546,,,,,
7955439997586686870,,,,,
1470002575945815975,700.0,3000.0,120.0,21.0,
7955439997586683574,,,,,
1470002575945831297,700.0,0.0,80.0,30.0,
7955439997586686851,,,,,
1470002575936435561,,,,,
7955439997586683386,,,,,
7955439997586687435,,,,,
1470002575945816025,800.0,1200.0,130.0,21.0,
7955439997586687533,,,,,
7955439997586682488,,,,,
7955439997586682311,,,,,
7955439997586683548,,,,,
7955439997586687130,,,,,
7955439997586687030,,,,,
1470002575945815954,500.0,100.0,0.0,0.0,
1470002575936436462,,,,,
1470157558628971323,,,,,
1470002575936436362,,,,,
1470002575936435364,,,,,
1470002575945831393,,0.0,,20.0,0.0
1470002575936435811,,,,,
1470002575945831447,,4000.0,,90.0,
1470002575945822264,160.0,,0.0,,15.0
7955439997586683395,,,,,
7955439997586687366,,,,,
7955439997586683672,,,,,
1470002575936436202,,,,,
7955662907699201042,,,,,120.0
1470002575945822274,105.0,,0.0,,12.0
7955439997586685205,,,,,
7955439997586685202,,,,,
1470002575936435833,,,,,
7955439997586687395,,,,,
7955439997586682271,,,,,
7955439997586685070,,,,,
7955439997586687372,,,,,
7955439997586685163,,,,,
7955439997586683603,,,,,
7955439997586687400,,,,,
7955439997586682403,,,,,
1470002575936436027,,,,,
7955439997586683570,,,,,
7955439997586683506,,,,,
7955439997585088377,,,,,
1470002575945822918,2400.0,3500.0,90.0,21.0,7.0
7955439997586683688,,,,,
7955439997586687516,,,,,
7955439997586686166,,,,,
1470002575945829848,2000.0,3000.0,20.0,20.0,
1470002575945830053,1000.0,,50.0,,
7955439997588499935,1500.0,4500.0,20.0,10.0,
1470002575945829741,1000.0,300.0,50.0,50.0,
1470002575945830076,1500.0,5000.0,80.0,30.0,
1470002575936436181,1288.0,,5.0,,
1470002575945829956,980.0,3300.0,288.0,144.0,
1470002575945829178,250.0,2200.0,144.0,120.0,15.0
7955439997586687475,,,,,
1470002575945830089,400.0,1000.0,80.0,30.0,90.0
7955439997586685669,,,,,
1470002575945829977,500.0,0.0,0.0,0.0,
1470002575945829161,,100.0,,45.0,
7955439997586682339,,,,,
1470002575936436430,1104.0,552.0,9.0,0.0,
1470002575945829351,2000.0,,90.0,,
1470002575945829459,1200.0,0.0,0.0,0.0,18.0
7955439997586683618,,,,,
1470002575945829970,530.0,,55.0,,
7955439997586685923,,,,,
7955439997586682259,,,,,
7955439997586683461,,,,,
7955439997586685935,,,,,
7955439997586687500,,,,,
7955439997586687354,,,,,
7955439997586682286,,,,,
7955439997586683467,,,,,
1470002575936435800,,,,,
7955439997586683653,,,,,
7955439997586683667,,,,,
1470002575945827521,800.0,,0.0,,
1470002575945826113,700.0,1000.0,57.0,30.0,
1469278379854782229,,,,,
1470002575945823188,2400.0,3000.0,120.0,30.0,7.0
1470002575945823560,,,,,
1470157558564695065,,,,,
1470002575945822966,1650.0,,130.0,,
1470002575945819598,600.0,7000.0,50.0,40.0,
1470002575945819604,1500.0,0.0,150.0,30.0,
1470002575945826851,500.0,500.0,50.0,50.0,
1470002575945819373,,,,,
1470002575945822925,3100.0,0.0,130.0,0.0,14.0
1470002575945823612,800.0,,120.0,0.0,
1469592163271958238,250.0,,15.0,,
1470002575945819884,2000.0,0.0,40.0,50.0,
1469592163271954699,,,,,
1469592163271956459,8750.0,,0.0,,
1470157558564695029,,,,,
1469592163271958696,3000.0,,90.0,,
1469278379855013201,,,,,
1470157558564694968,,,,,
1469592163271956517,6000.0,,0.0,,
1469278379855013711,,,,,
1469278379855013162,,,,,
1470157558564695503,,,,,
1469278379855013999,,,,,
1469278379855013178,,,,,
1469278379855013709,,,,,
1470157558564695302,,,,,
1469278379855013866,,,,,
1470157558564695246,,,,,
1469278379855014013,,,,,
1470002575945826812,,,,,
1470002575945815400,160.0,0.0,90.0,10.0,20.0
1470157558564696020,,,,,
1470157558564695015,,,,,
1470157558564695278,,,,,
1470157558564696048,,,,,
1470157558564694955,,,,,
1470157558564695316,,,,,
1469592163271966877,,,,,
1470002575956819287,1000.0,,0.0,,
1470002575936435666,4600.0,,40.0,,60.0
1469592163271966831,,,,,
1470002575945818784,,,,,
7955662907699201023,,,,,95.0
1470002575936435240,,,,,
1469592163271964379,,,,,
1469986569858493820,,,,,
1470002575945826389,1000.0,,60.0,,
1470002575945828681,,,315.0,105.0,
1470002575945815204,830.0,3300.0,30.0,10.0,0.0
1470157558564695670,,,,,
1470002575945818642,187.0,,30.0,,
1470157558564694951,,,,,
1470002575936435923,,,,,
1469278379855012351,,,,,
1469278379855012457,,,,,
7955662907699201188,,,,,50.0
1470157558564695696,,,,,
1469278379855013783,,,,,
1470002575956819423,300.0,,0.0,,
7955439997582573439,,,,,
7955439997582573418,,,,,
1470157558564695255,,,,,
1470002575936435348,6.0,,0.0,,10.0
1470157558564696083,,,,,
1469278379855009957,,,,,
1470002575945815356,2000.0,,30.0,,30.0
1470157558564695271,,,,,
7955662907699200979,,,,,
1469592163271951607,100.0,,0.0,,
1469592163271951933,800.0,,7.0,,
1470002575945827931,40.0,0.0,70.0,30.0,
1470157558564694924,,,,,
7955439997582573651,,,,,
1470002575956819417,,,,,
1470002575945826131,600.0,5000.0,85.0,65.0,
1469278379855013081,,,,,
1469278379855012250,,,,,
7955662907699201026,1518.0,10000.0,0.0,0.0,
1469278379855013134,,,,,
1470002575945826322,600.0,,70.0,,
1470157558564694907,,,,,
1469278379855009939,,,,,
1470002575945815250,800.0,0.0,30.0,10.0,30.0
1470157558564695463,,,,,
7955439997582573662,,,,,
7955439997582573336,,,,,
1470157558564694891,,,,,
1469278379855013106,,,,,
1469278379855013088,,,,,
1470157558564695244,,,,,
7955439997582573280,,,,,
1469278379855012632,,,,,
1470157558564696022,,,,,
1470002575936435710,,,,,
1470157558564695655,,,,,
1470157558564695976,,,,,
1470157558564695748,,,,,
1470157558564695621,,,,,
1470157558564694696,,,,,
1470157558564695719,,,,,
1470157558564695009,,,,,
1470157558564695323,,,,,
7955439997582573707,,,,,
7955439997582573750,,,,,
1470157558564695896,,,,,
7955662907699201170,,,,,
1470002575945826660,500.0,,60.0,,
1470157558564695510,,,,,
1469592163271962113,,,,,
1469592163271961656,,,,,
1470157558564696041,,,,,
1469592163271962434,,,,,
1470002575945826840,500.0,,60.0,,
1470157558564695528,,,,,
1470002575945828197,1700.0,,2.0,,
1469592163271963764,,,,,
1470157558564695683,,,,,
1469592163271963897,,,,,
1469592163271956708,,,,,
1470157558564695362,,,,,
7955662907699201181,,,,,
1469592163271957049,,,0.0,0.0,
1470157558564694762,,,,,
1470157558564695971,,,,,
1469278379855004484,,,,,
7955439997582573852,,,,,
1469592163271966208,,,,,
1470157558564694892,,,,,
1470157558564694811,,,,,
1470002575936435544,,,,,
1469592163271962452,,,,,
7955439997587860139,,,,,
1469883818362504929,,,,,
7955439997582574258,,,,,
