location_id,raw_location,latitude,longitude
405,POINT(18.5890659 -96.795805),18.5890659,-96.795805
406,POINT(12.2986765 107.6138917),12.2986765,107.6138917
407,POINT(12.8592525 108.2104246),12.8592525,108.2104246
408,POINT(13.99031547719450 108.17908131849337),13.99031547719450,108.17908131849337
409,POINT(12.82483073418292 108.15346419821321),12.82483073418292,108.15346419821321
410,POINT(13.06764363444306 108.25965028897281),13.06764363444306,108.25965028897281
411,POINT(10.277492 98.9767565),10.277492,98.9767565
412,POINT(11.56571385451738 108.04602303552259),11.56571385451738,108.04602303552259
413,POINT(15.0579774 -87.3783341),15.0579774,-87.3783341
414,POINT(11.665245 107.8694959),11.665245,107.8694959
415,POINT(15.1218128 -87.4889713),15.1218128,-87.4889713
416,POINT(11.8422201 108.2073549),11.8422201,108.2073549
417,POINT(9.6890554 98.6939795),9.6890554,98.6939795
418,POINT(-18.9171133 -40.4658544),-18.9171133,-40.4658544
419,POINT(12.80328945257962 108.12052214528258),12.80328945257962,108.12052214528258
420,POINT(11.7301188 108.1166158),11.7301188,108.1166158
421,POINT(-18.9861947 -40.5636779),-18.9861947,-40.5636779
422,POINT(11.5509144 108.0868469),11.5509144,108.0868469
423,POINT(-20.4333761 -47.5295697),-20.4333761,-47.5295697
424,POINT(12.9479806 108.0371512),12.9479806,108.0371512
425,POINT(-21.428091473440972 -46.5737343626976),-21.428091473440972,-46.5737343626976
426,POINT(-21.5371494 -45.3298331),-21.5371494,-45.3298331
427,POINT(10.3058963 98.8344514),10.3058963,98.8344514
428,POINT(15.0671573 -88.7465769),15.0671573,-88.7465769
429,POINT(12.78928262182771 108.19632480862381),12.78928262182771,108.19632480862381
430,POINT(11.5807954 107.8631787),11.5807954,107.8631787
431,POINT(13.9353033 107.7406366),13.9353033,107.7406366
432,POINT(11.61680314690956 108.17868148918093),11.61680314690956,108.17868148918093
433,POINT(11.5328633 107.7512611),11.5328633,107.7512611
434,POINT(-21.3973289 -45.163667),-21.3973289,-45.163667
435,POINT(14.0262504 108.0911796),14.0262504,108.0911796
436,POINT(15.156712 -87.566284),15.156712,-87.566284
437,POINT(12.833171 108.3033585),12.833171,108.3033585
438,POINT(13.9935675 107.9524155),13.9935675,107.9524155
439,POINT(12.5191097 107.978842),12.5191097,107.978842
440,POINT(10.3053325 98.8644275),10.3053325,98.8644275
441,POINT(14.8689574 -87.9304631),14.8689574,-87.9304631
442,POINT(11.484870 107.8745808),11.484870,107.8745808
443,POINT(9.6954859 98.6744868),9.6954859,98.6744868
444,POINT(-19.0437533 -40.7082117),-19.0437533,-40.7082117
445,POINT(11.7429754 108.1192184),11.7429754,108.1192184
446,POINT(11.9101282 108.2265535),11.9101282,108.2265535
447,POINT(11.64212980259837 108.07930803450270),11.64212980259837,108.07930803450270
448,POINT(13.7735452 107.9932778),13.7735452,107.9932778
449,POINT(10.3074649 98.8523034),10.3074649,98.8523034
450,POINT(10.1461218 98.8915122),10.1461218,98.8915122
451,POINT(10.8125124 98.9364445),10.8125124,98.9364445
452,POINT(12.957087 108.037782),12.957087,108.037782
